timestamp,src_ip,event_type,user,port,status,raw_line
2026-07-20 12:15:02,172.16.0.4,ssh_success,sysadmin,57743,,Jul 20 12:15:02 server sshd[23615]: Accepted password for sysadmin from 172.16.0.4 port 57743 ssh2
2026-07-20 12:15:20,172.16.0.4,ssh_success,dev_user,41828,,Jul 20 12:15:20 server sshd[24743]: Accepted password for dev_user from 172.16.0.4 port 41828 ssh2
2026-07-20 12:16:13,10.0.0.16,ssh_success,sysadmin,42041,,Jul 20 12:16:13 server sshd[4294]: Accepted password for sysadmin from 10.0.0.16 port 42041 ssh2
2026-07-20 12:16:36,198.51.100.42,port_block,,21,,Jul 20 12:16:36 server kernel: [UFW BLOCK] IN=eth0 OUT= MAC=00:11:22:33:44:55:66:77:88:99:aa:bb:08:00 SRC=198.51.100.42 DST=192.168.1.150 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=13573 PROTO=TCP SPT=50900 DPT=21 WINDOW=1024 RES=0x00 SYN URGP=0
2026-07-20 12:16:36,198.51.100.42,port_block,,20,,Jul 20 12:16:36 server kernel: [UFW BLOCK] IN=eth0 OUT= MAC=00:11:22:33:44:55:66:77:88:99:aa:bb:08:00 SRC=198.51.100.42 DST=192.168.1.150 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=18295 PROTO=TCP SPT=41756 DPT=20 WINDOW=1024 RES=0x00 SYN URGP=0
2026-07-20 12:16:36,192.168.1.51,ssh_success,charlie,38647,,Jul 20 12:16:36 server sshd[10904]: Accepted password for charlie from 192.168.1.51 port 38647 ssh2
2026-07-20 12:16:37,198.51.100.42,port_block,,22,,Jul 20 12:16:37 server kernel: [UFW BLOCK] IN=eth0 OUT= MAC=00:11:22:33:44:55:66:77:88:99:aa:bb:08:00 SRC=198.51.100.42 DST=192.168.1.150 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=55705 PROTO=TCP SPT=36905 DPT=22 WINDOW=1024 RES=0x00 SYN URGP=0
2026-07-20 12:16:37,198.51.100.42,port_block,,23,,Jul 20 12:16:37 server kernel: [UFW BLOCK] IN=eth0 OUT= MAC=00:11:22:33:44:55:66:77:88:99:aa:bb:08:00 SRC=198.51.100.42 DST=192.168.1.150 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=59334 PROTO=TCP SPT=48853 DPT=23 WINDOW=1024 RES=0x00 SYN URGP=0
2026-07-20 12:16:37,198.51.100.42,port_block,,24,,Jul 20 12:16:37 server kernel: [UFW BLOCK] IN=eth0 OUT= MAC=00:11:22:33:44:55:66:77:88:99:aa:bb:08:00 SRC=198.51.100.42 DST=192.168.1.150 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=10803 PROTO=TCP SPT=51578 DPT=24 WINDOW=1024 RES=0x00 SYN URGP=0
2026-07-20 12:16:37,198.51.100.42,port_block,,25,,Jul 20 12:16:37 server kernel: [UFW BLOCK] IN=eth0 OUT= MAC=00:11:22:33:44:55:66:77:88:99:aa:bb:08:00 SRC=198.51.100.42 DST=192.168.1.150 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=40762 PROTO=TCP SPT=48454 DPT=25 WINDOW=1024 RES=0x00 SYN URGP=0
2026-07-20 12:16:38,198.51.100.42,port_block,,26,,Jul 20 12:16:38 server kernel: [UFW BLOCK] IN=eth0 OUT= MAC=00:11:22:33:44:55:66:77:88:99:aa:bb:08:00 SRC=198.51.100.42 DST=192.168.1.150 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=32328 PROTO=TCP SPT=38809 DPT=26 WINDOW=1024 RES=0x00 SYN URGP=0
2026-07-20 12:16:38,198.51.100.42,port_block,,27,,Jul 20 12:16:38 server kernel: [UFW BLOCK] IN=eth0 OUT= MAC=00:11:22:33:44:55:66:77:88:99:aa:bb:08:00 SRC=198.51.100.42 DST=192.168.1.150 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=26546 PROTO=TCP SPT=48422 DPT=27 WINDOW=1024 RES=0x00 SYN URGP=0
2026-07-20 12:16:38,198.51.100.42,port_block,,28,,Jul 20 12:16:38 server kernel: [UFW BLOCK] IN=eth0 OUT= MAC=00:11:22:33:44:55:66:77:88:99:aa:bb:08:00 SRC=198.51.100.42 DST=192.168.1.150 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=14282 PROTO=TCP SPT=45898 DPT=28 WINDOW=1024 RES=0x00 SYN URGP=0
2026-07-20 12:16:38,198.51.100.42,port_block,,29,,Jul 20 12:16:38 server kernel: [UFW BLOCK] IN=eth0 OUT= MAC=00:11:22:33:44:55:66:77:88:99:aa:bb:08:00 SRC=198.51.100.42 DST=192.168.1.150 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=14855 PROTO=TCP SPT=51675 DPT=29 WINDOW=1024 RES=0x00 SYN URGP=0
2026-07-20 12:16:39,198.51.100.42,port_block,,30,,Jul 20 12:16:39 server kernel: [UFW BLOCK] IN=eth0 OUT= MAC=00:11:22:33:44:55:66:77:88:99:aa:bb:08:00 SRC=198.51.100.42 DST=192.168.1.150 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=54987 PROTO=TCP SPT=34524 DPT=30 WINDOW=1024 RES=0x00 SYN URGP=0
2026-07-20 12:16:39,198.51.100.42,port_block,,31,,Jul 20 12:16:39 server kernel: [UFW BLOCK] IN=eth0 OUT= MAC=00:11:22:33:44:55:66:77:88:99:aa:bb:08:00 SRC=198.51.100.42 DST=192.168.1.150 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=19777 PROTO=TCP SPT=59347 DPT=31 WINDOW=1024 RES=0x00 SYN URGP=0
2026-07-20 12:16:39,198.51.100.42,port_block,,32,,Jul 20 12:16:39 server kernel: [UFW BLOCK] IN=eth0 OUT= MAC=00:11:22:33:44:55:66:77:88:99:aa:bb:08:00 SRC=198.51.100.42 DST=192.168.1.150 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=29912 PROTO=TCP SPT=35559 DPT=32 WINDOW=1024 RES=0x00 SYN URGP=0
2026-07-20 12:16:40,198.51.100.42,port_block,,33,,Jul 20 12:16:40 server kernel: [UFW BLOCK] IN=eth0 OUT= MAC=00:11:22:33:44:55:66:77:88:99:aa:bb:08:00 SRC=198.51.100.42 DST=192.168.1.150 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=17762 PROTO=TCP SPT=51054 DPT=33 WINDOW=1024 RES=0x00 SYN URGP=0
2026-07-20 12:16:40,198.51.100.42,port_block,,34,,Jul 20 12:16:40 server kernel: [UFW BLOCK] IN=eth0 OUT= MAC=00:11:22:33:44:55:66:77:88:99:aa:bb:08:00 SRC=198.51.100.42 DST=192.168.1.150 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=37274 PROTO=TCP SPT=52635 DPT=34 WINDOW=1024 RES=0x00 SYN URGP=0
2026-07-20 12:16:40,198.51.100.42,port_block,,35,,Jul 20 12:16:40 server kernel: [UFW BLOCK] IN=eth0 OUT= MAC=00:11:22:33:44:55:66:77:88:99:aa:bb:08:00 SRC=198.51.100.42 DST=192.168.1.150 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=50528 PROTO=TCP SPT=40163 DPT=35 WINDOW=1024 RES=0x00 SYN URGP=0
2026-07-20 12:16:41,198.51.100.42,port_block,,37,,Jul 20 12:16:41 server kernel: [UFW BLOCK] IN=eth0 OUT= MAC=00:11:22:33:44:55:66:77:88:99:aa:bb:08:00 SRC=198.51.100.42 DST=192.168.1.150 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=39014 PROTO=TCP SPT=42511 DPT=37 WINDOW=1024 RES=0x00 SYN URGP=0
2026-07-20 12:16:41,198.51.100.42,port_block,,36,,Jul 20 12:16:41 server kernel: [UFW BLOCK] IN=eth0 OUT= MAC=00:11:22:33:44:55:66:77:88:99:aa:bb:08:00 SRC=198.51.100.42 DST=192.168.1.150 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=44247 PROTO=TCP SPT=45232 DPT=36 WINDOW=1024 RES=0x00 SYN URGP=0
2026-07-20 12:16:42,198.51.100.42,port_block,,38,,Jul 20 12:16:42 server kernel: [UFW BLOCK] IN=eth0 OUT= MAC=00:11:22:33:44:55:66:77:88:99:aa:bb:08:00 SRC=198.51.100.42 DST=192.168.1.150 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=38103 PROTO=TCP SPT=42774 DPT=38 WINDOW=1024 RES=0x00 SYN URGP=0
2026-07-20 12:16:42,198.51.100.42,port_block,,39,,Jul 20 12:16:42 server kernel: [UFW BLOCK] IN=eth0 OUT= MAC=00:11:22:33:44:55:66:77:88:99:aa:bb:08:00 SRC=198.51.100.42 DST=192.168.1.150 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=50699 PROTO=TCP SPT=34741 DPT=39 WINDOW=1024 RES=0x00 SYN URGP=0
2026-07-20 12:16:42,198.51.100.42,port_block,,40,,Jul 20 12:16:42 server kernel: [UFW BLOCK] IN=eth0 OUT= MAC=00:11:22:33:44:55:66:77:88:99:aa:bb:08:00 SRC=198.51.100.42 DST=192.168.1.150 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=58502 PROTO=TCP SPT=36019 DPT=40 WINDOW=1024 RES=0x00 SYN URGP=0
2026-07-20 12:16:43,198.51.100.42,port_block,,41,,Jul 20 12:16:43 server kernel: [UFW BLOCK] IN=eth0 OUT= MAC=00:11:22:33:44:55:66:77:88:99:aa:bb:08:00 SRC=198.51.100.42 DST=192.168.1.150 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=23617 PROTO=TCP SPT=53264 DPT=41 WINDOW=1024 RES=0x00 SYN URGP=0
2026-07-20 12:16:43,198.51.100.42,port_block,,42,,Jul 20 12:16:43 server kernel: [UFW BLOCK] IN=eth0 OUT= MAC=00:11:22:33:44:55:66:77:88:99:aa:bb:08:00 SRC=198.51.100.42 DST=192.168.1.150 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=27343 PROTO=TCP SPT=54408 DPT=42 WINDOW=1024 RES=0x00 SYN URGP=0
2026-07-20 12:16:43,198.51.100.42,port_block,,43,,Jul 20 12:16:43 server kernel: [UFW BLOCK] IN=eth0 OUT= MAC=00:11:22:33:44:55:66:77:88:99:aa:bb:08:00 SRC=198.51.100.42 DST=192.168.1.150 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=20292 PROTO=TCP SPT=40627 DPT=43 WINDOW=1024 RES=0x00 SYN URGP=0
2026-07-20 12:16:44,198.51.100.42,port_block,,44,,Jul 20 12:16:44 server kernel: [UFW BLOCK] IN=eth0 OUT= MAC=00:11:22:33:44:55:66:77:88:99:aa:bb:08:00 SRC=198.51.100.42 DST=192.168.1.150 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=46175 PROTO=TCP SPT=35227 DPT=44 WINDOW=1024 RES=0x00 SYN URGP=0
2026-07-20 12:16:44,198.51.100.42,port_block,,45,,Jul 20 12:16:44 server kernel: [UFW BLOCK] IN=eth0 OUT= MAC=00:11:22:33:44:55:66:77:88:99:aa:bb:08:00 SRC=198.51.100.42 DST=192.168.1.150 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=10175 PROTO=TCP SPT=46154 DPT=45 WINDOW=1024 RES=0x00 SYN URGP=0
2026-07-20 12:16:44,198.51.100.42,port_block,,46,,Jul 20 12:16:44 server kernel: [UFW BLOCK] IN=eth0 OUT= MAC=00:11:22:33:44:55:66:77:88:99:aa:bb:08:00 SRC=198.51.100.42 DST=192.168.1.150 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=55178 PROTO=TCP SPT=52226 DPT=46 WINDOW=1024 RES=0x00 SYN URGP=0
2026-07-20 12:16:44,198.51.100.42,port_block,,47,,Jul 20 12:16:44 server kernel: [UFW BLOCK] IN=eth0 OUT= MAC=00:11:22:33:44:55:66:77:88:99:aa:bb:08:00 SRC=198.51.100.42 DST=192.168.1.150 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=29087 PROTO=TCP SPT=33837 DPT=47 WINDOW=1024 RES=0x00 SYN URGP=0
2026-07-20 12:16:45,198.51.100.42,port_block,,48,,Jul 20 12:16:45 server kernel: [UFW BLOCK] IN=eth0 OUT= MAC=00:11:22:33:44:55:66:77:88:99:aa:bb:08:00 SRC=198.51.100.42 DST=192.168.1.150 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=28881 PROTO=TCP SPT=55933 DPT=48 WINDOW=1024 RES=0x00 SYN URGP=0
2026-07-20 12:16:45,198.51.100.42,port_block,,49,,Jul 20 12:16:45 server kernel: [UFW BLOCK] IN=eth0 OUT= MAC=00:11:22:33:44:55:66:77:88:99:aa:bb:08:00 SRC=198.51.100.42 DST=192.168.1.150 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=56070 PROTO=TCP SPT=60935 DPT=49 WINDOW=1024 RES=0x00 SYN URGP=0
2026-07-20 12:17:19,192.168.1.50,ssh_success,john,40416,,Jul 20 12:17:19 server sshd[9668]: Accepted password for john from 192.168.1.50 port 40416 ssh2
2026-07-20 12:18:04,10.0.0.16,ssh_success,john,59110,,Jul 20 12:18:04 server sshd[7482]: Accepted password for john from 10.0.0.16 port 59110 ssh2
2026-07-20 12:18:43,192.168.1.51,ssh_success,john,37650,,Jul 20 12:18:43 server sshd[9704]: Accepted password for john from 192.168.1.51 port 37650 ssh2
2026-07-20 12:18:52,192.168.1.50,ssh_success,bob,58740,,Jul 20 12:18:52 server sshd[11079]: Accepted password for bob from 192.168.1.50 port 58740 ssh2
2026-07-20 12:19:49,10.0.0.16,ssh_success,charlie,47158,,Jul 20 12:19:49 server sshd[5074]: Accepted password for charlie from 10.0.0.16 port 47158 ssh2
2026-07-20 12:20:13,172.16.0.4,ssh_success,dev_user,41688,,Jul 20 12:20:13 server sshd[17399]: Accepted password for dev_user from 172.16.0.4 port 41688 ssh2
2026-07-20 12:20:46,192.168.1.50,ssh_success,sysadmin,34074,,Jul 20 12:20:46 server sshd[15156]: Accepted password for sysadmin from 192.168.1.50 port 34074 ssh2
2026-07-20 12:21:29,192.168.1.102,ssh_failed,alice,35760,,Jul 20 12:21:29 server sshd[8501]: Failed password for alice from 192.168.1.102 port 35760 ssh2
2026-07-20 12:22:10,10.0.0.16,ssh_success,alice,57827,,Jul 20 12:22:10 server sshd[23029]: Accepted password for alice from 10.0.0.16 port 57827 ssh2
2026-07-20 12:22:51,192.168.1.50,ssh_success,emily,57549,,Jul 20 12:22:51 server sshd[6740]: Accepted password for emily from 192.168.1.50 port 57549 ssh2
2026-07-20 12:23:37,10.0.0.15,ssh_success,charlie,38715,,Jul 20 12:23:37 server sshd[20180]: Accepted password for charlie from 10.0.0.15 port 38715 ssh2
2026-07-20 12:24:34,10.0.0.15,ssh_success,alice,48169,,Jul 20 12:24:34 server sshd[12401]: Accepted password for alice from 10.0.0.15 port 48169 ssh2
2026-07-20 12:24:59,172.16.0.4,ssh_success,alice,60874,,Jul 20 12:24:59 server sshd[6269]: Accepted password for alice from 172.16.0.4 port 60874 ssh2
2026-07-20 12:25:48,10.0.0.15,ssh_success,charlie,54479,,Jul 20 12:25:48 server sshd[14122]: Accepted password for charlie from 10.0.0.15 port 54479 ssh2
2026-07-20 12:26:28,192.168.1.50,ssh_success,dev_user,35653,,Jul 20 12:26:28 server sshd[11306]: Accepted password for dev_user from 192.168.1.50 port 35653 ssh2
2026-07-20 12:26:40,172.16.0.5,ssh_failed,dev_user,49630,,Jul 20 12:26:40 server sshd[28031]: Failed password for dev_user from 172.16.0.5 port 49630 ssh2
2026-07-20 12:27:19,10.0.0.15,ssh_success,dev_user,34544,,Jul 20 12:27:19 server sshd[7146]: Accepted password for dev_user from 10.0.0.15 port 34544 ssh2
2026-07-20 12:28:03,172.16.0.5,ssh_success,dev_user,53261,,Jul 20 12:28:03 server sshd[15484]: Accepted password for dev_user from 172.16.0.5 port 53261 ssh2
2026-07-20 12:28:21,192.168.1.102,ssh_success,sysadmin,37061,,Jul 20 12:28:21 server sshd[10438]: Accepted password for sysadmin from 192.168.1.102 port 37061 ssh2
2026-07-20 12:29:10,10.0.0.15,ssh_success,alice,33713,,Jul 20 12:29:10 server sshd[21644]: Accepted password for alice from 10.0.0.15 port 33713 ssh2
2026-07-20 12:29:30,172.16.0.4,ssh_success,bob,42950,,Jul 20 12:29:30 server sshd[19049]: Accepted password for bob from 172.16.0.4 port 42950 ssh2
2026-07-20 12:30:01,192.168.1.50,ssh_success,bob,60339,,Jul 20 12:30:01 server sshd[4717]: Accepted password for bob from 192.168.1.50 port 60339 ssh2
2026-07-20 12:30:13,172.16.0.4,ssh_success,emily,37813,,Jul 20 12:30:13 server sshd[17330]: Accepted password for emily from 172.16.0.4 port 37813 ssh2
2026-07-20 12:30:36,10.0.0.16,ssh_success,john,41727,,Jul 20 12:30:36 server sshd[14614]: Accepted password for john from 10.0.0.16 port 41727 ssh2
2026-07-20 12:31:11,192.168.1.51,ssh_success,dev_user,50831,,Jul 20 12:31:11 server sshd[5739]: Accepted password for dev_user from 192.168.1.51 port 50831 ssh2
2026-07-20 12:31:54,10.0.0.16,ssh_success,john,37241,,Jul 20 12:31:54 server sshd[29312]: Accepted password for john from 10.0.0.16 port 37241 ssh2
2026-07-20 12:32:48,172.16.0.5,ssh_success,emily,46364,,Jul 20 12:32:48 server sshd[12137]: Accepted password for emily from 172.16.0.5 port 46364 ssh2
2026-07-20 12:33:25,192.168.1.102,ssh_success,emily,32852,,Jul 20 12:33:25 server sshd[10268]: Accepted password for emily from 192.168.1.102 port 32852 ssh2
2026-07-20 12:34:23,10.0.0.16,ssh_success,sysadmin,54392,,Jul 20 12:34:23 server sshd[17044]: Accepted password for sysadmin from 10.0.0.16 port 54392 ssh2
2026-07-20 12:34:56,10.0.0.16,ssh_success,dev_user,44077,,Jul 20 12:34:56 server sshd[11893]: Accepted password for dev_user from 10.0.0.16 port 44077 ssh2
2026-07-20 12:35:35,10.0.0.15,ssh_success,dev_user,43312,,Jul 20 12:35:35 server sshd[29495]: Accepted password for dev_user from 10.0.0.15 port 43312 ssh2
2026-07-20 12:36:24,192.168.1.51,ssh_success,sysadmin,45317,,Jul 20 12:36:24 server sshd[8653]: Accepted password for sysadmin from 192.168.1.51 port 45317 ssh2
2026-07-20 12:36:55,192.168.1.50,ssh_success,charlie,57170,,Jul 20 12:36:55 server sshd[16498]: Accepted password for charlie from 192.168.1.50 port 57170 ssh2
2026-07-20 12:37:51,10.0.0.15,ssh_success,dev_user,54515,,Jul 20 12:37:51 server sshd[26965]: Accepted password for dev_user from 10.0.0.15 port 54515 ssh2
2026-07-20 12:38:05,10.0.0.15,ssh_failed,alice,36904,,Jul 20 12:38:05 server sshd[17459]: Failed password for alice from 10.0.0.15 port 36904 ssh2
2026-07-20 12:39:06,172.16.0.5,ssh_success,dev_user,36035,,Jul 20 12:39:06 server sshd[18234]: Accepted password for dev_user from 172.16.0.5 port 36035 ssh2
2026-07-20 12:39:11,172.16.0.4,ssh_success,bob,46202,,Jul 20 12:39:11 server sshd[29538]: Accepted password for bob from 172.16.0.4 port 46202 ssh2
2026-07-20 12:39:25,192.168.1.50,ssh_success,dev_user,58377,,Jul 20 12:39:25 server sshd[9684]: Accepted password for dev_user from 192.168.1.50 port 58377 ssh2
2026-07-20 12:40:14,10.0.0.15,ssh_success,john,35399,,Jul 20 12:40:14 server sshd[28910]: Accepted password for john from 10.0.0.15 port 35399 ssh2
2026-07-20 12:41:02,172.16.0.5,ssh_success,sysadmin,45220,,Jul 20 12:41:02 server sshd[11376]: Accepted password for sysadmin from 172.16.0.5 port 45220 ssh2
2026-07-20 12:41:55,10.0.0.15,ssh_success,emily,50496,,Jul 20 12:41:55 server sshd[2176]: Accepted password for emily from 10.0.0.15 port 50496 ssh2
2026-07-20 12:42:15,172.16.0.4,ssh_success,john,42184,,Jul 20 12:42:15 server sshd[8454]: Accepted password for john from 172.16.0.4 port 42184 ssh2
2026-07-20 12:42:47,192.168.1.50,ssh_success,emily,53534,,Jul 20 12:42:47 server sshd[24065]: Accepted password for emily from 192.168.1.50 port 53534 ssh2
2026-07-20 12:43:20,192.168.1.51,ssh_success,john,42580,,Jul 20 12:43:20 server sshd[1948]: Accepted password for john from 192.168.1.51 port 42580 ssh2
2026-07-20 12:44:15,192.168.1.50,ssh_success,charlie,44514,,Jul 20 12:44:15 server sshd[13282]: Accepted password for charlie from 192.168.1.50 port 44514 ssh2
2026-07-20 12:44:35,10.0.0.16,ssh_success,dev_user,51312,,Jul 20 12:44:35 server sshd[23341]: Accepted password for dev_user from 10.0.0.16 port 51312 ssh2
2026-07-20 12:44:50,192.168.1.51,ssh_success,alice,52739,,Jul 20 12:44:50 server sshd[29535]: Accepted password for alice from 192.168.1.51 port 52739 ssh2
2026-07-20 12:45:38,192.168.1.51,ssh_success,dev_user,51876,,Jul 20 12:45:38 server sshd[5689]: Accepted password for dev_user from 192.168.1.51 port 51876 ssh2
2026-07-20 12:46:23,192.168.1.102,ssh_success,dev_user,41134,,Jul 20 12:46:23 server sshd[22851]: Accepted password for dev_user from 192.168.1.102 port 41134 ssh2
2026-07-20 12:47:19,10.0.0.15,ssh_success,charlie,54971,,Jul 20 12:47:19 server sshd[18910]: Accepted password for charlie from 10.0.0.15 port 54971 ssh2
